2B,3B,AB,BB,CS,G,GIDP,H,HBP,HR,IBB,PA,R,RBI,SB,SF,SH,SO,TB,age,batting_avg,onbase_perc,onbase_plus_slugging,onbase_plus_slugging_plus,player,pos,runs_allowed,slugging_perc,year
0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,36,0.0,0.0,0.0,0.0,Yasuhiko Yabuta,P,842,0.0,2009
0,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0,0.0,0.0,0.0,Horacio Ramirez,P,842,0.0,2009
0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0,0.0,0.0,0.0,Roman Colon,P,842,0.0,2009
23,1,370,38,3,109,12,83,6,9,2,418,48,48,0,4,0,96,135,27,0.22399999999999998,0.304,0.669,79.0,John Buck,C,781,0.365,2008
18,1,388,23,4,122,12,106,3,3,4,418,46,37,3,3,1,39,135,32,0.273,0.317,0.664,78.0,Ross Gload,1B,781,0.348,2008
24,0,331,19,1,86,8,99,5,3,1,360,36,24,2,2,3,41,132,38,0.299,0.345,0.743,99.0,Mark Grudzielanek,2B,781,0.39899999999999997,2008
27,4,419,18,3,102,12,136,2,10,4,441,68,51,8,2,0,58,201,27,0.325,0.354,0.833,121.0,Mike Aviles,SS,781,0.48,2008
35,1,493,66,2,134,8,128,6,16,5,571,72,59,9,5,1,120,213,24,0.26,0.35100000000000003,0.7829999999999999,109.0,Alex Gordon,3B,781,0.43200000000000005,2008
25,7,518,46,8,135,10,159,5,12,3,577,70,73,11,4,4,71,234,28,0.307,0.366,0.818,118.0,David DeJesus,LF,781,0.452,2008
3,1,279,20,4,105,3,71,4,0,0,315,41,22,21,2,10,40,76,27,0.254,0.311,0.584,59.0,Joey Gathright,CF,781,0.272,2008
31,4,572,46,3,149,6,146,3,15,4,623,66,59,4,2,0,131,230,26,0.255,0.313,0.715,90.0,Mark Teahen,RF,781,0.402,2008
22,0,443,33,1,124,23,122,0,11,0,478,44,55,0,2,0,57,177,22,0.275,0.324,0.7240000000000001,93.0,Billy Butler,DH,781,0.4,2008
42,1,598,23,1,153,23,158,9,20,3,633,66,97,2,3,0,106,262,32,0.264,0.3,0.738,95.0,Jose Guillen,UT,781,0.43799999999999994,2008
22,0,306,7,0,84,6,78,3,12,2,317,29,41,7,1,0,82,136,29,0.255,0.278,0.722,90.0,Miguel Olivo,UT,781,0.444,2008
14,3,216,18,3,89,5,53,1,0,1,242,30,22,7,3,4,42,73,30,0.245,0.303,0.64,72.0,Esteban German,UT,781,0.33799999999999997,2008
4,1,225,6,1,95,4,38,0,1,2,235,22,14,3,2,2,49,47,27,0.16899999999999998,0.18899999999999997,0.39799999999999996,7.0,Tony Pena,SS,781,0.209,2008
8,3,213,19,1,74,6,65,0,0,0,234,21,16,2,1,1,14,79,25,0.305,0.361,0.731,97.0,Alberto Callaspo,2B,781,0.371,2008
1,1,91,2,2,34,3,26,2,0,0,97,9,9,0,0,2,18,29,26,0.28600000000000003,0.316,0.634,71.0,Mitch Maier,CF,781,0.319,2008
1,0,73,5,0,20,2,22,1,7,0,79,12,20,0,0,0,19,44,28,0.301,0.354,0.9570000000000001,151.0,Ryan Shealy,1B,781,0.603,2008
2,0,28,0,1,22,0,6,0,0,0,28,6,1,0,0,0,12,8,30,0.214,0.214,0.5,33.0,Jason Smith,UT,781,0.28600000000000003,2008
0,0,21,3,0,12,0,6,0,1,0,24,4,1,0,0,0,2,9,24,0.28600000000000003,0.375,0.804,115.0,Kila Ka'aihue,UT,781,0.429,2008
0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,1,28,1.0,1.0,2.0,440.0,Matt Tupman,C,781,1.0,2008
1,0,7,0,0,32,1,2,0,0,0,8,0,0,0,0,1,1,3,24,0.28600000000000003,0.28600000000000003,0.7140000000000001,88.0,Zack Greinke,P,781,0.429,2008
0,0,4,0,0,32,0,1,0,0,0,5,0,0,0,0,1,0,1,27,0.25,0.25,0.5,35.0,Brian Bannister,P,781,0.25,2008
0,0,4,0,0,34,0,1,0,0,0,4,1,1,0,0,0,1,1,29,0.25,0.25,0.5,35.0,Gil Meche,P,781,0.25,2008
0,0,3,0,0,22,0,0,0,0,0,4,0,0,0,0,1,3,0,24,0.0,0.0,0.0,-100.0,Luke Hochevar,P,781,0.0,2008
0,0,3,0,0,16,0,0,0,0,0,3,0,0,0,0,0,2,0,35,0.0,0.0,0.0,-100.0,Brett Tomko,P,781,0.0,2008
0,0,2,0,0,21,0,0,0,0,0,3,0,0,0,0,1,1,0,24,0.0,0.0,0.0,-100.0,Kyle Davies,P,781,0.0,2008
0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0,0.0,0.0,0.0,Kip Wells,P,781,0.0,2008
0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,Jeff Fulchino,P,781,0.0,2008
0,0,0,0,0,71,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,Ramon Ramirez,P,781,0.0,2008
0,0,0,0,0,63,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.0,0.0,0.0,0.0,Joakim Soria,P,781,0.0,2008
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,Carlos Rosa,P,781,0.0,2008
0,0,0,0,0,25,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,Rob Tejeda,P,781,0.0,2008
0,0,0,0,0,57,0,0,0,0,0,0,0,0,0,0,0,0,0,37,0.0,0.0,0.0,0.0,Ron Mahay,P,781,0.0,2008
0,0,0,0,0,45,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,Juan Carlos Oviedo,P,781,0.0,2008
0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,34,0.0,0.0,0.0,0.0,John Bale,P,781,0.0,2008
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,39,0.0,0.0,0.0,0.0,Hideo Nomo,P,781,0.0,2008
0,0,0,0,0,40,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.0,0.0,0.0,0.0,Joel Peralta,P,781,0.0,2008
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,27,0.0,0.0,0.0,0.0,Neal Musser,P,781,0.0,2008
0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,32,0.0,0.0,0.0,0.0,Brandon Duckworth,P,781,0.0,2008
0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,Devon Lowery,P,781,0.0,2008
0,0,0,0,0,31,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.0,0.0,0.0,0.0,Yasuhiko Yabuta,P,781,0.0,2008
0,0,0,0,0,39,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,Jimmy Gobble,P,781,0.0,2008
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,Josh Newman,P,781,0.0,2008
0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,Horacio Ramirez,P,781,0.0,2008
18,0,347,36,1,113,11,77,10,18,0,399,41,48,0,6,0,92,149,26,0.222,0.308,0.738,92.0,John Buck,C,778,0.429,2007
22,3,320,16,2,102,13,92,2,7,2,346,37,51,2,8,0,39,141,31,0.28800000000000003,0.318,0.759,98.0,Ross Gload,1B,778,0.441,2007
32,3,453,23,2,116,14,137,8,6,2,486,70,51,1,2,0,60,193,37,0.302,0.34600000000000003,0.772,103.0,Mark Grudzielanek,2B,778,0.426,2007
25,7,509,10,6,152,13,136,4,2,0,536,58,47,5,5,8,78,181,26,0.267,0.284,0.64,68.0,Tony Pena,SS,778,0.35600000000000004,2007
36,4,543,41,4,151,12,134,13,15,4,601,60,60,14,2,1,137,223,23,0.247,0.314,0.725,90.0,Alex Gordon,3B,778,0.41100000000000003,2007
13,1,366,24,2,113,7,94,1,6,2,397,44,62,12,6,0,71,127,32,0.257,0.3,0.647,70.0,Emil Brown,LF,778,0.34700000000000003,2007
29,9,605,64,4,157,10,157,23,7,7,703,101,58,10,4,7,83,225,27,0.26,0.35100000000000003,0.722,91.0,David DeJesus,CF,778,0.37200000000000005,2007
31,8,544,55,5,144,23,155,3,7,8,608,78,60,13,2,4,127,223,25,0.285,0.353,0.763,101.0,Mark Teahen,RF,778,0.41,2007
23,2,329,27,0,92,8,96,2,8,5,360,38,52,0,2,0,55,147,21,0.292,0.34700000000000003,0.794,108.0,Billy Butler,DH,778,0.447,2007
15,6,348,43,7,121,11,92,5,4,0,405,49,37,11,3,6,60,131,29,0.264,0.35100000000000003,0.727,93.0,Esteban German,IF,778,0.376,2007
8,0,228,20,8,74,2,70,3,0,0,261,28,19,9,0,10,36,78,26,0.307,0.371,0.713,90.0,Joey Gathright,LF,778,0.342,2007
9,0,169,17,0,66,6,25,4,4,0,195,14,13,1,2,3,66,46,33,0.14800000000000002,0.24,0.512,35.0,Jason LaRue,C,778,0.272,2007
6,0,172,13,0,52,4,38,3,3,0,189,18,21,0,1,0,53,53,27,0.221,0.28600000000000003,0.594,57.0,Ryan Shealy,1B,778,0.308,2007
6,1,103,5,1,55,2,23,0,0,0,109,13,12,0,1,0,23,31,25,0.223,0.257,0.5579999999999999,47.0,Shane Costa,UT,778,0.301,2007
2,1,85,3,0,40,2,16,0,6,0,89,9,14,0,1,0,29,38,29,0.188,0.213,0.6609999999999999,69.0,Jason Smith,MI,778,0.447,2007
7,0,73,11,1,24,2,23,1,2,0,85,12,11,0,0,0,15,36,39,0.315,0.41200000000000003,0.905,138.0,Reggie Sanders,UT,778,0.493,2007
1,0,14,1,0,8,0,4,0,0,0,16,3,1,0,0,1,0,5,25,0.28600000000000003,0.33299999999999996,0.69,83.0,Fernando Cortez,2B,778,0.35700000000000004,2007
1,0,14,1,0,8,1,2,0,0,0,15,2,2,0,0,0,1,3,30,0.14300000000000002,0.2,0.414,10.0,Paul Phillips,C,778,0.214,2007
0,0,11,0,1,9,1,1,1,0,0,13,0,1,0,0,1,4,1,29,0.091,0.16699999999999998,0.258,-29.0,Angel Berroa,UT,778,0.091,2007
0,0,10,0,0,8,0,1,0,0,0,10,2,0,0,0,0,2,1,24,0.1,0.1,0.2,-47.0,Justin Huber,UT,778,0.1,2007
0,0,4,1,0,5,0,1,0,0,0,5,1,0,0,0,0,1,1,27,0.25,0.4,0.65,77.0,Craig Brazell,1B,778,0.25,2007
0,0,5,0,0,26,0,0,0,0,0,5,0,0,0,0,0,1,0,26,0.0,0.0,0.0,-100.0,Jorge De La Rosa,P,778,0.0,2007
0,0,5,0,0,26,0,1,0,0,0,5,1,0,0,0,0,2,1,29,0.2,0.2,0.4,6.0,Odalis Perez,P,778,0.2,2007
0,0,3,0,0,27,0,1,1,0,0,4,0,0,0,0,0,1,1,26,0.33299999999999996,0.5,0.833,126.0,Brian Bannister,P,778,0.33299999999999996,2007
0,0,4,0,0,34,0,0,0,0,0,4,0,0,0,0,0,2,0,28,0.0,0.0,0.0,-100.0,Gil Meche,P,778,0.0,2007
0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,1,0,31,0.0,0.0,0.0,-100.0,Scott Elarton,P,778,0.0,2007
1,0,1,0,0,62,0,1,0,0,0,1,1,2,0,0,0,0,2,31,1.0,1.0,3.0,668.0,Joel Peralta,P,778,2.0,2007
0,0,1,0,0,17,0,0,0,0,0,1,0,0,0,0,0,0,0,26,0.0,0.0,0.0,-100.0,Neal Musser,P,778,0.0,2007
0,0,1,0,0,26,0,1,0,0,0,1,0,0,0,0,0,0,1,31,1.0,1.0,2.0,432.0,Brandon Duckworth,P,778,1.0,2007
0,0,1,0,0,52,0,0,0,0,0,1,0,0,0,0,0,1,0,23,0.0,0.0,0.0,-100.0,Zack Greinke,P,778,0.0,2007
0,0,0,0,0,24,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.0,0.0,0.0,0.0,Octavio Dotel,P,778,0.0,2007
0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,Ryan Braun,P,778,0.0,2007
0,0,0,0,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,Joakim Soria,P,778,0.0,2007
0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0,0.0,0.0,0.0,David Riske,P,778,0.0,2007
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0,0.0,0.0,0.0,Luke Hudson,P,778,0.0,2007
0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,Juan Carlos Oviedo,P,778,0.0,2007
0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.0,0.0,0.0,0.0,John Bale,P,778,0.0,2007
0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,Kyle Davies,P,778,0.0,2007
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,Jason Standridge,P,778,0.0,2007
0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,Todd Wellemeyer,P,778,0.0,2007
0,0,0,0,0,74,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,Jimmy Gobble,P,778,0.0,2007
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.0,0.0,0.0,0.0,John Thomson,P,778,0.0,2007
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,Luke Hochevar,P,778,0.0,2007
0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,Billy Buckner,P,778,0.0,2007
21,1,371,26,2,114,7,91,7,11,2,409,37,50,0,1,4,84,147,25,0.245,0.306,0.7020000000000001,80.0,John Buck,C,971,0.396,2006
24,2,314,35,0,91,6,89,5,4,1,361,37,43,3,5,1,50,129,32,0.28300000000000003,0.359,0.77,99.0,Doug Mientkiewicz,1B,971,0.41100000000000003,2006
32,4,548,28,2,134,12,163,2,7,4,586,85,52,3,5,3,69,224,36,0.297,0.331,0.74,90.0,Mark Grudzielanek,2B,971,0.409,2006
18,1,474,14,1,132,21,111,3,9,1,503,45,54,3,3,9,88,158,28,0.23399999999999999,0.259,0.5920000000000001,52.0,Angel Berroa,SS,971,0.33299999999999996,2006
21,7,393,40,0,109,5,114,2,18,2,439,70,69,10,2,2,85,203,24,0.29,0.35700000000000004,0.8740000000000001,122.0,Mark Teahen,3B,971,0.517,2006
41,2,527,59,3,147,15,151,5,15,3,601,77,81,6,10,0,95,241,31,0.287,0.358,0.815,109.0,Emil Brown,LF,971,0.457,2006
6,3,229,22,6,79,2,60,4,1,0,263,34,28,10,4,4,45,75,25,0.262,0.332,0.66,72.0,Joey Gathright,CF,971,0.32799999999999996,2006
23,1,325,28,7,88,10,80,1,11,3,358,45,49,7,4,0,86,138,38,0.24600000000000002,0.304,0.7290000000000001,86.0,Reggie Sanders,RF,971,0.425,2006
36,7,491,43,3,119,10,145,12,8,4,552,83,56,6,4,2,70,219,26,0.295,0.364,0.81,108.0,David DeJesus,OF,971,0.446,2006
18,5,279,40,3,106,8,91,6,3,0,331,44,34,7,0,6,49,128,28,0.326,0.42200000000000004,0.88,128.0,Esteban German,UT,971,0.45899999999999996,2006
14,0,226,31,0,77,5,59,2,8,2,262,31,32,0,2,0,52,97,38,0.261,0.35200000000000004,0.782,101.0,Matt Stairs,DH,971,0.429,2006
20,1,237,6,0,72,5,65,5,3,2,252,23,23,2,2,2,29,96,24,0.27399999999999997,0.304,0.7090000000000001,81.0,Shane Costa,OF,971,0.405,2006
16,0,220,25,4,69,4,59,1,5,1,250,34,32,3,0,4,31,90,34,0.268,0.34600000000000003,0.755,94.0,Tony Graffanino,3B,971,0.409,2006
10,1,193,15,1,51,5,54,2,7,1,210,29,36,1,0,0,50,87,26,0.28,0.33799999999999997,0.789,102.0,Ryan Shealy,1B,971,0.451,2006
3,0,153,11,0,56,3,32,0,0,0,167,7,10,0,1,2,46,35,34,0.209,0.261,0.489,28.0,Paul Bako,C,971,0.22899999999999998,2006
4,1,87,5,1,33,2,21,1,0,0,96,9,9,0,0,3,14,27,22,0.24100000000000002,0.29,0.601,56.0,Andres Blanco,SS,971,0.31,2006
3,0,65,1,0,23,0,18,0,1,0,69,8,5,0,1,2,8,24,29,0.27699999999999997,0.284,0.653,67.0,Paul Phillips,UT,971,0.369,2006
2,0,60,5,0,22,2,16,0,2,1,67,11,8,0,0,2,6,24,26,0.267,0.32299999999999995,0.723,86.0,Jeff Keppinger,UT,971,0.4,2006
2,1,64,1,1,18,1,17,0,0,0,67,8,5,1,0,2,7,21,32,0.266,0.27699999999999997,0.605,56.0,Kerry Robinson,CF,971,0.32799999999999996,2006
3,0,50,7,0,19,1,11,2,3,0,59,9,7,0,0,0,11,23,33,0.22,0.33899999999999997,0.799,104.0,Aaron Guiel,UT,971,0.46,2006
0,0,27,0,0,8,0,6,0,0,0,28,2,1,0,1,0,4,6,22,0.222,0.214,0.43700000000000006,13.0,Angel Sanchez,MI,971,0.222,2006
0,0,13,2,0,5,1,2,0,0,0,15,3,0,0,0,0,4,2,24,0.154,0.267,0.42100000000000004,13.0,Mitch Maier,UT,971,0.154,2006
1,0,10,1,0,5,0,2,0,0,0,11,1,1,1,0,0,4,3,23,0.2,0.273,0.573,48.0,Justin Huber,DH,971,0.3,2006
1,0,3,0,0,20,0,1,0,0,0,4,1,0,0,0,1,0,2,30,0.33299999999999996,0.33299999999999996,1.0,149.0,Scott Elarton,P,971,0.667,2006
1,0,3,0,0,10,0,1,0,0,0,4,1,0,0,0,1,0,2,30,0.33299999999999996,0.33299999999999996,1.0,149.0,Brandon Duckworth,P,971,0.667,2006
0,0,3,0,0,23,0,0,0,0,0,3,0,0,0,0,0,1,0,26,0.0,0.0,0.0,-100.0,Mike Wood,P,971,0.0,2006
0,0,1,1,0,29,0,0,0,0,0,3,0,0,0,0,1,1,0,32,0.0,0.5,0.5,46.0,Mark Redman,P,971,0.0,2006
0,0,2,0,0,27,0,0,0,0,0,2,0,0,0,0,0,1,0,27,0.0,0.0,0.0,-100.0,Jeremy Affeldt,P,971,0.0,2006
0,0,2,0,0,8,0,0,0,0,0,2,0,0,0,0,0,1,0,24,0.0,0.0,0.0,-100.0,Bobby Keppel,P,971,0.0,2006
0,0,2,0,0,28,0,0,0,0,0,2,0,0,0,0,0,1,0,27,0.0,0.0,0.0,-100.0,Todd Wellemeyer,P,971,0.0,2006
0,0,0,0,0,60,0,0,0,0,0,1,0,0,0,0,1,0,0,24,0.0,0.0,0.0,0.0,Jimmy Gobble,P,971,0.0,2006
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0,0.0,0.0,0.0,Chris Booker,P,971,0.0,2006
0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,Ryan Braun,P,971,0.0,2006
0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0,0.0,0.0,0.0,Luke Hudson,P,971,0.0,2006
0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,Runelvys Hernandez,P,971,0.0,2006
0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,24,0.0,0.0,0.0,0.0,Juan Carlos Oviedo,P,971,0.0,2006
0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0,0.0,0.0,0.0,Steve Stemle,P,971,0.0,2006
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0,0.0,0.0,0.0,Joe Mays,P,971,0.0,2006
0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0,0.0,0.0,0.0,Seth Etherton,P,971,0.0,2006
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0,0.0,0.0,0.0,Adam Bernero,P,971,0.0,2006
0,0,0,0,0,10,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,Jorge De La Rosa,P,971,0.0,2006
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,26,0.0,0.0,0.0,0.0,Jose Diaz,P,971,0.0,2006
0,0,0,0,0,65,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,Andy Sisco,P,971,0.0,2006
0,0,0,0,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,30,0.0,0.0,0.0,0.0,Joel Peralta,P,971,0.0,2006
0,0,0,0,0,21,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,Scott Dohmann,P,971,0.0,2006
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,Steve Andrade,P,971,0.0,2006
0,0,0,0,0,68,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0,0.0,0.0,0.0,Ambiorix Burgos,P,971,0.0,2006
0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,22,0.0,0.0,0.0,0.0,Zack Greinke,P,971,0.0,2006
0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,Kyle Snyder,P,971,0.0,2006
0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,31,0.0,0.0,0.0,0.0,Joe Nelson,P,971,0.0,2006
0,0,0,0,0,12,0,0,0,0,0,0,0,0,0,0,0,0,0,28,0.0,0.0,0.0,0.0,Odalis Perez,P,971,0.0,2006
0,0,0,0,0,43,0,0,0,0,0,0,0,0,0,0,0,0,0,35,0.0,0.0,0.0,0.0,Elmer Dessens,P,971,0.0,2006
0,0,0,0,0,8,0,0,0,0,0,0,0,0,0,0,0,0,0,23,0.0,0.0,0.0,0.0,Denny Bautista,P,971,0.0,2006
0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,29,0.0,0.0,0.0,0.0,Mike MacDougal,P,971,0.0,2006
21,1,401,23,2,118,9,97,3,12,2,430,40,47,2,2,1,94,156,24,0.242,0.287,0.6759999999999999,79.0,John Buck,C,935,0.389,2005
26,1,396,60,2,127,9,109,5,13,4,466,55,66,1,5,0,69,176,37,0.275,0.373,0.818,118.0,Matt Stairs,1B,935,0.444,2005
14,2,282,22,2,86,3,64,4,5,0,317,32,29,2,5,4,51,97,22,0.22699999999999998,0.28800000000000003,0.632,69.0,Ruben Gotay,2B,935,0.344,2005
21,5,608,18,5,159,13,164,14,11,3,652,68,55,7,2,10,108,228,27,0.27,0.305,0.68,81.0,Angel Berroa,SS,935,0.375,2005
29,4,447,40,2,130,13,110,1,7,2,491,60,55,7,1,2,107,168,23,0.24600000000000002,0.309,0.685,82.0,Mark Teahen,3B,935,0.376,2005
21,3,455,30,3,137,15,127,0,6,0,489,62,53,3,4,0,56,172,29,0.27899999999999997,0.321,0.6990000000000001,87.0,Terrence Long,LF,935,0.37799999999999995,2005
31,6,461,42,5,122,6,135,9,9,1,523,69,56,5,6,5,76,205,25,0.293,0.359,0.804,114.0,David DeJesus,CF,935,0.445,2005
31,5,545,48,1,150,14,156,8,17,1,609,75,86,10,7,1,108,248,30,0.28600000000000003,0.349,0.804,113.0,Emil Brown,RF,935,0.455,2005
5,2,191,22,1,59,6,57,2,3,1,217,29,18,3,0,2,28,75,33,0.298,0.377,0.769,107.0,Tony Graffanino,IF,935,0.39299999999999996,2005
7,0,180,6,4,83,5,43,0,1,0,191,16,6,4,0,5,35,53,32,0.239,0.263,0.5579999999999999,49.0,Joe McEwing,3B,935,0.294,2005
8,0,145,16,2,53,5,35,2,4,1,167,25,9,3,1,3,32,55,25,0.24100000000000002,0.32299999999999995,0.7020000000000001,88.0,Chip Ambres,OF,935,0.379,2005
5,0,109,6,0,33,3,32,5,4,1,121,18,7,1,1,0,21,49,32,0.294,0.355,0.805,114.0,Aaron Guiel,CF,935,0.45,2005
5,1,100,12,0,34,2,21,0,1,0,114,13,14,1,1,1,21,31,35,0.21,0.292,0.602,62.0,Alberto Castillo,C,935,0.31,2005
4,0,88,7,0,32,2,14,1,4,0,100,11,9,1,3,1,18,30,31,0.159,0.222,0.563,48.0,Eli Marrero,UT,935,0.341,2005
4,2,89,4,1,34,3,25,2,1,0,97,7,9,0,1,1,15,36,27,0.281,0.32299999999999995,0.727,94.0,Matt Diaz,UT,935,0.40399999999999997,2005
5,0,77,9,1,32,3,12,0,1,0,88,4,8,0,1,1,23,20,22,0.156,0.24100000000000002,0.501,35.0,Donnie Murphy,2B,935,0.26,2005
2,0,81,5,0,27,3,19,1,2,0,88,13,7,0,0,1,11,27,23,0.235,0.287,0.621,66.0,Shane Costa,LF,935,0.33299999999999996,2005
0,1,79,0,1,26,3,17,1,0,0,86,6,5,0,2,4,5,19,21,0.215,0.22,0.46,23.0,Andres Blanco,2B,935,0.24100000000000002,2005
3,0,78,5,0,25,1,17,1,0,0,85,6,6,0,1,0,20,20,22,0.218,0.271,0.527,43.0,Justin Huber,1B,935,0.256,2005
1,0,60,10,1,23,1,16,0,0,0,71,14,7,0,0,1,10,17,35,0.267,0.371,0.655,80.0,Denny Hocking,2B,935,0.28300000000000003,2005
4,1,67,0,0,23,4,18,0,1,0,67,6,9,0,0,0,5,27,28,0.26899999999999996,0.26899999999999996,0.672,77.0,Paul Phillips,C,935,0.40299999999999997,2005
3,0,45,3,0,12,0,10,0,1,0,48,4,5,0,0,0,13,16,27,0.222,0.271,0.626,66.0,Ken Harvey,UT,935,0.35600000000000004,2005
0,0,27,3,0,7,0,4,0,1,0,31,4,3,0,1,0,14,7,28,0.14800000000000002,0.226,0.485,30.0,Calvin Pickering,DH,935,0.259,2005
0,0,7,0,0,21,0,0,0,0,0,8,0,0,0,0,1,1,0,28,0.0,0.0,0.0,-100.0,D.J. Carrasco,P,935,0.0,2005
0,0,5,0,0,29,0,0,0,0,0,5,0,0,0,0,0,1,0,27,0.0,0.0,0.0,-100.0,Runelvys Hernandez,P,935,0.0,2005
0,0,3,0,0,32,0,1,0,0,0,4,0,0,0,0,1,2,1,32,0.33299999999999996,0.33299999999999996,0.667,80.0,Jose Lima,P,935,0.33299999999999996,2005
0,0,3,0,0,15,0,0,0,0,0,3,0,0,0,0,0,1,0,22,0.0,0.0,0.0,-100.0,J.P. Howell,P,935,0.0,2005
0,0,2,0,0,33,0,1,0,1,0,2,1,1,0,0,0,0,4,21,0.5,0.5,2.5,524.0,Zack Greinke,P,935,2.0,2005
0,0,1,0,0,9,0,0,0,0,0,1,0,0,0,0,0,1,0,29,0.0,0.0,0.0,-100.0,Ryan Jensen,P,935,0.0,2005
0,0,1,0,0,67,0,0,0,0,0,1,0,0,0,0,0,1,0,22,0.0,0.0,0.0,-100.0,Andy Sisco,P,935,0.0,2005
0,0,0,0,0,47,0,0,0,0,0,0,0,0,0,0,0,0,0,25,0.0,0.0,0.0,0.0,Mike Wood,P,935,0.0,2005
0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,33,0.0,0.0,0.0,0.0,Brian Anderson,P,935,0.0,2005
